docId,filename,filename,work_id,title,rating,category,relationship,character,additional tags,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,0 jake wolf back,1 ashley love baby,2 eyes back face,3 time school good,4 eyes back face,5 back looked asked,6 aro caius marcus,7 eyes back body,8 back eyes head,9 time human knew
510,Need.txt,Need.txt,26434123,Need,Explicit,F/M,Edward Cullen/Bella Swan,0,"Friends to Lovers, Car Sex",2020-09-13,Completed,2020-09-13,3125,1/1,2,8,0,222,9.465948378355972E-5,0.004557353460261018,0.026194139377415868,0.05391112355291278,9.871484965605283E-4,0.21661417663315022,4.7818646066470296E-5,0.6960361395729825,1.1074927703332729E-4,0.0014466914998337622
511,NeedtheBuzzofaSawNeedsomeBloodinthecut.txt,NeedtheBuzzofaSawNeedsomeBloodinthecut.txt,26108191,"Need the Buzz of a Saw, Need some Blood in the cut",Not Rated,Multi,"Idk all we know at this point is that it's a new moon re-write my dudes, Jacob Black/Bella Swan","Bella Swan, Angela Weber, Jessica Stanley, Charlie Swan, Jacob Black, Paul Lahote, Leah Clearwater, Sam Uley, Quil Ateara V, Embry Call, Seth Clearwater",0,2020-08-25,Updated,2020-09-05,2697,2/?,4,11,3,118,0.016309277889450344,1.034033947631187E-4,0.16741211874148074,0.15934163609856133,0.07706581079469489,0.3549314420603704,5.421038356206134E-5,0.03973174644789007,1.2555271386923287E-4,0.1849248014753577
512,NessiesMemories.txt,NessiesMemories.txt,25817890,Nessie's Memories,Teen And Up Audiences,"Gen, Other",0,"Renesmee Cullen, Bella Swan, Jacob Black","Drabble, Childhood Memories",2020-08-10,Completed,2020-08-10,403,1/1,2,6,0,62,7.281748241458719E-4,0.17935345041946663,0.057204599490240184,0.002441776088434509,0.01446493320728777,0.12029480132307364,3.6784834227453526E-4,0.30395865461444554,8.519467052284073E-4,0.320333814985403
513,NeutronStar.txt,NeutronStar.txt,27082834,Neutron Star,Mature,F/M,"Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Mike Newton/Jessica Stanley, Edward Cullen & Emmett Cullen, Edward Cullen & Jasper Hale, James/Bella Swan, Alice Cullen & Bella Swan, Alice Cullen & Rosalie Hale & Bella Swan","Edward Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Jasper Hale, Alice Cullen, Carlisle Cullen, Esme Cullen, Jessica Stanley, Angela Weber, Mike Newton, Charlie Swan, Renee Dwyer, James (Twilight)","Vampires, Human/Vampire Relationship, University, Vampire Family, Falling In Love, Twilight Renaissance, Alternate Universe - Canon Divergence, Canon Rewrite, Canon Relationships, Soulmates, Slow Burn, Enemies to Lovers, Sexual Tension, Feminist Themes, Bella Swan with a Backbone, POV Edward Cullen, POV Bella Swan, Edward Cullen Needs a Hug, POV Multiple, POV First Person, Romance, Alternate Canon, Alternate Universe - College/University, Canon Related, Character Development, I Wrote This Instead of Sleeping, Modern Era, Modern Retelling, Slow Build, Eventual Sex, Eventual Smut, Eventual Fluff, Fluff and Angst",2020-10-18,Updated,2020-10-25,7632,3/20,3,8,3,154,4.3069730482775604E-5,0.004918490038681354,0.002977094078799194,0.37445334064862185,0.06588208655918941,0.20382036663487396,2.1757314912505468E-5,9.610525433591693E-5,0.002488885094115124,0.345298804645988
514,NeverForgive.txt,NeverForgive.txt,26556901,Never Forgive,Mature,F/M,"Peter/Bella Swan, Emmett Cullen/Rosalie Hale","Peter (Twilight), Jasper Whitlock, Emmett Cullen, Rosalie Hale, Marcus (Twilight), Phil Dwyer","Alternate Universe - Mob, Alternate Universe - Human, BAMF Bella Swan, Angst, Blood and Violence, not jacob friendly",2020-09-20,Completed,2020-09-20,4050,1/1,0,13,4,278,0.050652776343233334,0.05767483297343063,0.1997318948232462,0.0690923632532481,7.386318838182012E-5,0.2237438178999165,0.2002435030345966,0.04161224779996516,0.0021945289278878775,0.15498017175609377
515,NewGirl.txt,NewGirl.txt,26974387,New Girl,Teen And Up Audiences,F/F,"Rosalie Hale/Reader, Edward Cullen/Bella Swan","Rosalie Hale, Reader, Alice Cullen, Emmett Cullen, Carlisle Cullen, Edward Cullen, Jessica Stanley","reader has a motorcycle, she's also Rosalie's mate, Pining, Rosalie denies it, Alice knows",2020-10-12,Completed,2020-10-12,2261,1/1,0,26,2,245,1.5280358503945725E-4,1.4723769303702565E-4,0.023539193401668143,0.07693252865013087,0.024663728826053583,0.8586552580173551,0.0015190803436048541,0.0017828533358397833,1.7877645107293062E-4,0.01242853969619815
516,NewMoon.txt,NewMoon.txt,16883415,New Moon,Explicit,F/M,Jacob Black/Bella Swan,"Jacob Black, Bella Swan","don't hate me, my version of New Moon, Bella has a spine, anyone with eyeballs would pick Jacob okay, i'm just so mad about it, Slow Burn, Future Lemons, Bella is capable of cursing, and she doesn't deal with the breakup so unhealthily, and has like an actual normal human reaction to a breakup, because i think we can all admit S.M. wrote her like she was a fucking psycho, which i genuinely do not believe she is, blame the writer not the character",2018-12-06,Completed,2020-10-04,132654,23/23,389,534,111,9690,0.12097715958457994,2.2932274127756763E-5,0.24524426559125445,0.023415860648805364,0.08071458009932557,0.2811618378043519,1.4676660308031087E-4,0.1376467029769516,2.3387401647380138E-5,0.11064650701587575
517,NewMoonAlternateEnding.txt,NewMoonAlternateEnding.txt,25930459,New Moon Alternate Ending,Teen And Up Audiences,Gen,Edward Cullen/Bella Swan,"Bella Swan, Edward Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Carlisle Cullen, Esme Cullen","Book: New Moon, Canon Rewrite, Alternate Ending, Bella is pissed",2020-08-16,Completed,2020-08-20,7914,3/3,4,54,6,835,4.736220056763476E-5,0.0013863984765226552,1.4535761827524845E-4,0.046191628659975566,4.6992257279161456E-5,0.5244643353936533,2.3925720016088346E-5,0.038093924522597716,5.541261437223252E-5,0.38954466253674047
518,NewMoonChapterDepression.txt,NewMoonChapterDepression.txt,25957786,New Moon Chapter 3.5: Depression,General Audiences,0,0,"Alice Cullen, Edward Cullen, Bella Swan, Jasper Hale, Carlisle Cullen, Esme Cullen, Rosalie Hale, Emmett Cullen","POV Alice Cullen, Bad Writing, Gap Filler",2020-08-17,Completed,2020-08-17,1381,1/1,0,4,1,53,2.1516169538683032E-4,0.06314707808060124,0.006751288888727997,7.214980050413629E-4,2.1348108037758416E-4,0.7827005923644762,0.012290579939496523,0.008601367637494452,0.016494250991255968,0.10886470131714182
519,NewMoonRewrite.txt,NewMoonRewrite.txt,25223023,New Moon Rewrite,General Audiences,F/M,Jacob Black/Bella Swan,"Jacob Black, Bella Swan, Charlie Swan, Billy Black",0,2020-07-12,Updated,2020-08-04,11115,7/?,1,23,5,450,0.05985603720658255,3.0242374132128438E-5,0.04659370214228294,0.2272612239120792,3.1140447955605515E-5,0.5755922365227973,1.5854902107283562E-5,0.04538276459853356,0.04001854200085298,0.005218255892676397
520,NewMoonsSister.txt,NewMoonsSister.txt,25756045,New Moon's Sister,Teen And Up Audiences,F/M,Jacob Black/Original Female Character(s),"Original Swan Character(s) (Twilight), Original Female Character(s), Jacob Black, Charlie Swan, Bella Swan, Edward Cullen, Embry Call, Quil Ateara V, Quileute Tribe",0,2020-08-06,Updated,2020-08-15,9977,7/?,1,16,5,308,0.13011986923225363,2.9389381402764168E-5,0.10053871759210752,0.22718305518371598,0.06939207163346586,0.4718637976891022,1.5407711150541592E-5,6.805812228263719E-5,3.568467556126214E-5,7.539487789576798E-4
521,Nicknames.txt,Nicknames.txt,25999252,Nicknames,General Audiences,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan","Fluff, Love, Vampires",2020-08-19,Completed,2020-08-19,331,1/1,0,17,1,354,9.334128331033751E-4,8.994131398278832E-4,0.011672599127888043,0.2409431765238512,9.261220018319621E-4,0.004465986661539311,4.7152737492345845E-4,0.03731438777075559,0.362215786949185,0.3401575876170942
522,Nightfall.txt,Nightfall.txt,25228105,Nightfall,Teen And Up Audiences,"F/M, M/M, Multi","Edward Cullen/Bella Swan, Jacob Black/Edward Cullen, Jacob Black/Edward Cullen/Bella Swan, Jacob Black/Bella Swan","Edward Cullen, Bella Swan, Jacob Black, Charlie Swan, Billy Black","Polyamory, Polyamorous Character, Bisexuality, Bisexual Character, Homosexuality, Male Homosexuality, Internalized Homophobia, Were-Creatures, Werewolves, Vampires, Supernatural Elements, Magic, Fantasy, Romance, Eventual Romance, Slow Burn, Rewrite, Canon Rewrite, Twilight Parody, Twilight Series Rewrite, Non-Canon Relationship, Angst, Fluff and Angst, Angst and Hurt/Comfort, Angst with a Happy Ending, Alternate Universe - Canon Divergence, Alternate Canon, Canon Universe, Coming Out, Coming of Age, Self-Acceptance, Acceptance, Happy Ending, Eventual Happy Ending, Moving, Moving Out, Nightmares, POV First Person, Homesickness, Alternate Universe - Hospital, Injury, Major Character Injury",2020-07-13,Updated,2020-07-18,1132,2/?,13,16,2,297,6.071840165422445E-4,5.85067253635117E-4,0.22531501265109802,0.0020360596984543263,6.024413388563271E-4,0.02582322463237467,3.0672803636495356E-4,0.4539874413352258,0.01216944304630574,0.2785673979911429
523,NirvanaandAnamun.txt,NirvanaandAnamun.txt,26485975,Nirvana and Anamun,Teen And Up Audiences,F/M,Original Female Character/Original Male Character,"Bella Swan, Jacob Black, Jacob Black's Pack (Twilight), Original Characters, The Volturi (Twilight), Cullen Family, Pillar Men (JoJo)","Edward Cullen Bashing, Alice Cullen Bashing, References to Aztec Religion & Lore, Cultural Appropriation, Past Edward Cullen/Bella Swan, Cultural Misappropriation",2020-09-15,Updated,2020-09-15,422,2/?,0,0,0,29,7.99599795285844E-4,0.17431019637408182,0.0024540228372655374,0.055497721378171244,7.933541695719753E-4,0.0038257477224128283,4.0392972872134545E-4,0.016874627534510415,9.355121716740632E-4,0.744105288288305
524,Nomad.txt,Nomad.txt,23521255,Nomad,Mature,F/M,Seth Clearwater/Original Female Character(s),"Seth Clearwater, Renesmee Cullen, Carlisle Cullen, The Volturi (Twilight), Original Cullen Character(s)",0,2020-04-07,Updated,2020-08-13,9109,8/?,0,18,0,368,0.05253417403707376,2.898067824136671E-5,0.09374826409327865,0.001236077767950026,0.0028679006269922117,0.23854088670562645,0.21315345003517158,0.0605177756592222,3.51884269497157E-5,0.33733730196949413
525,NorthStar.txt,NorthStar.txt,26370442,North Star,Teen And Up Audiences,"F/F, F/M","Renesmee Cullen/Original Female Character, Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen","Renesmee Cullen, Original Characters, Bella Swan, Edward Cullen, Jacob Black, Rosalie Hale, Emmett Cullen, Alice Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Charlie Swan","Fix-It of Sorts, Twilight Renaissance, Twilight Spitefic, Imprinting (Twilight)",2020-09-11,Updated,2020-10-23,15633,6/?,43,50,15,553,0.05713578962653171,0.08933133836162763,0.1694078032577629,0.1248478500451534,2.0102589572865257E-4,0.3746237598333324,9.737933240578237E-6,9.525124936291807E-4,2.2553316643338668E-5,0.18346762923635018
526,NoStoneLeftUnturned.txt,NoStoneLeftUnturned.txt,13114329,No Stone Left Unturned,Mature,F/M,0,"Jasper Hale, Rosalie Hale, Original Characters","Female Friendship, Mystery, Murder Mystery, Haunted Houses, vampire, Detective, Supernatural - Freeform",2017-12-23,Updated,2020-07-31,188491,38/?,88,69,26,1124,1.5646848527518037E-5,0.044283327604340894,0.45102901926142813,0.1530675487503092,7.08865892919388E-4,0.11112216019343618,9.486443356277587E-4,1.1652601065047406E-4,1.7541233213255625E-6,0.23870650697943913
527,NotALambAtAll.txt,NotALambAtAll.txt,25952731,Not A Lamb At All,Mature,"F/F, F/M, M/M, Multi","Alice Cullen/Bella Swan, Rosalie Hale/Bella Swan",0,0,2020-10-21,Updated,2020-10-21,5833,5/?,32,155,31,2887,0.014787480111823598,0.03522743006142951,1.5461723387219444E-4,0.38523511895091445,4.998577247018407E-5,0.11100699501105088,2.5449843573270068E-5,0.07997799438622002,0.36278177907914616,0.010753149549499866
528,NowandThen.txt,NowandThen.txt,26545093,Now and Then,Teen And Up Audiences,0,Jacob Black/Leah Clearwater,"Jacob Black, Leah Clearwater, Renesmee Cullen, Sam Uley's Pack (Twilight), Jacob Black's Pack (Twilight), Sam Uley","Blackwater, Anti-Imprint, Slow Burn, Slow Build, Friendship/Love, Loyalty, Wolves Rule Suckers Drool, Imprinting (Twilight), Anti-Imprinting",2020-09-19,Completed,2020-09-19,31208,30/30,1,25,6,330,0.3088114684290546,1.0444848282872097E-5,0.11694586081478453,0.022334638383016164,1.1304075048365512E-4,0.04464844302776104,5.475828264237895E-6,0.022220191657097623,0.30830188224365634,0.1766085540175989
529,nowiseedaylight.txt,nowiseedaylight.txt,26155273,now i see daylight,Teen And Up Audiences,F/M,Edward Cullen/Bella Swan,"Renesmee Cullen, Edward Cullen, Bella Swan","Fluff, Family Fluff, Romantic Fluff, Canon Compliant, Post-Canon, Edward's POV, something HAPPY after the angst of midnight sun, continually have to remind myself that edward is happy now & forever",2020-08-28,Completed,2020-08-28,8282,1/1,17,33,5,311,0.11428157243240994,0.106844153618807,0.044388612930599494,0.14275830243151294,0.0010495557170723158,0.2905178371446576,1.809498045848165E-5,7.992818535555076E-5,4.190846392688241E-5,0.30002003409519984
530,NoworNever.txt,NoworNever.txt,26545363,Now or Never,Teen And Up Audiences,0,Jacob Black/Leah Clearwater,"Jacob Black, Leah Clearwater, Sam Uley, Quileute Tribe, Sam Uley's Pack (Twilight), Jacob Black's Pack (Twilight)","Blackwater, still a slow burn, Friendship/Love, Anti-Imprinting, Anti-Imprint, Imprinting (Twilight)",2020-09-19,Updated,2020-09-19,10071,6/?,1,28,4,236,0.3880199926769136,0.0017410183782449297,0.18267153756481172,0.0011449661008587932,3.587973350109387E-5,0.12404120946866137,1.826787023443781E-5,7.631612236879099E-4,0.005843298431195173,0.29572066855189105
531,NSFWAlphabetJasperHale.txt,NSFWAlphabetJasperHale.txt,26006080,NSFW Alphabet - Jasper Hale,Mature,F/M,Jasper Hale/You,"Jasper Hale, Reader","NSFW, Smut, Top Jasper Hale",2020-08-20,Completed,2020-08-20,1323,1/1,0,21,2,720,3.491351338593996E-4,0.006925454706322863,0.0010715180229335104,0.13295148620037214,3.464080604127791E-4,0.008259501207250072,1.763708054183573E-4,0.5904978554861351,0.016881071725034363,0.24254119865226148
532,Octoberdrabble.txt,Octoberdrabble.txt,26952769,October drabble,General Audiences,F/F,Rosalie Hale/Bella Swan,"Bella Swan, Rosalie Hale","Fluff, Autumn, Oneshot, Drabble, October, Coffee",2020-10-11,Completed,2020-10-11,106,1/1,0,17,2,239,0.0022294241349691537,0.08629762738577705,0.49070135448994856,0.04955059469857237,0.0022120102376838187,0.11585361696166095,0.001126226759126402,0.026012061529872583,0.12883248712699266,0.09718459667539647
533,offiresandchimes.txt,offiresandchimes.txt,26502733,of fires and chimes,General Audiences,F/M,Carlisle Cullen/Esme Cullen,"Esme Cullen, Carlisle Cullen, Edward Cullen","Hurt/Comfort, Angst, Pain, Esme's transformation, Flashbacks",2020-09-16,Completed,2020-09-16,3152,1/1,8,14,0,90,9.744477793827017E-5,0.03687433776437003,0.0729404380382921,0.0012462709551490612,9.668364266239643E-5,0.0032247653389163044,4.922567883330479E-5,0.28526586585310554,0.29067950316935715,0.3095254647813758
534,OfOceanTidesandPineTrees.txt,OfOceanTidesandPineTrees.txt,27150860,Of Ocean Tides and Pine Trees,Mature,F/M,Jacob Black/Bella Swan,"Bella Swan, Jacob Black, Charlie Swan, Billy Black, Mike Newton, Tyler Crowley, Jessica Stanley, Angela Weber, the Cullens, the wolf pack, Victoria (Twilight)","Romance, teenage angst, Slowly Growing Up, Phasing and Drama, Sexual Situations, offensive language, Racism",2020-10-22,Completed,2020-10-22,98810,27/27,17,23,7,246,0.07812546428829954,2.73387481768427E-6,0.40293726736670116,0.043970224643221506,0.0436690264190462,0.35009290031072193,1.433264379925227E-6,0.05414065305369152,0.0018238604799343566,0.025236436299186222
535,ofspiritsandmagicpaullahoteimprintstory.txt,ofspiritsandmagicpaullahoteimprintstory.txt,26482363,of spirits and magic [paul lahote imprint story],Teen And Up Audiences,F/M,"Paul Lahote/Original Female Character(s), Paul Lahote/Original Character(s)","Paul Lahote, Original Female Character(s), Original Swan Character(s) (Twilight), Bella Swan, Original Male Character(s), Original Female Character(s) of Color, Original Male Character(s) of Color, Jacob Black, Billy Black, Charlie Swan, Sam Uley, Emily Young (Twilight), Embry Call, Quil Ateara V, Quileute Tribe, Edward Cullen, Alice Cullen, Carlisle Cullen, Emmett Cullen, Esme Cullen, Renesmee Cullen, Jared Cameron, Jasper Hale, Rosalie Hale, Leah Clearwater, Seth Clearwater","Romance, Supernatural - Freeform, Magic, Witch - Freeform, Witches, Wolves, Werewolves, Shapeshifters - Freeform, Shapeshifting, Love, Wolf Pack, coven - Freeform, Witches Coven, Pack, Familiars, Nature",2020-09-15,Completed,2020-09-26,5995,5/5,3,5,4,174,0.10138906226506517,0.15293978332752522,0.11778857862235549,0.10326142336090773,9.275676569003441E-4,0.032388599340950966,2.3588371964715317E-5,0.005391621190641802,0.04059157845213245,0.4452981974115562
536,Ohana.txt,Ohana.txt,26755576,Ohana,General Audiences,0,0,"Jasper Hale, Carlisle Cullen","Hurt/Comfort, Family, Insecurity",2020-10-01,Completed,2020-10-01,1740,1/1,0,8,0,58,1.897368166379839E-4,1.8282562649791297E-4,0.3067406636770351,0.006007440307295822,1.8825479382125952E-4,0.17815738125993522,0.005467047484795886,4.233763437914495E-4,2.2198742724298731E-4,0.5024212862629462
537,OhBella.txt,OhBella.txt,26755906,Oh Bella,General Audiences,0,0,"Carlisle Cullen, Bella Swan","Hurt/Comfort, Family",2020-10-01,Completed,2020-10-01,3577,2/2,0,6,0,73,9.465948378355972E-5,9.121149881901081E-5,0.1092643798602372,0.0012106484078971084,0.00991943241944454,0.44706710184355775,4.7818646066470296E-5,0.0663101230096595,0.006363348023052136,0.3596312768074827
538,Ohio.txt,Ohio.txt,27221812,Ohio,Mature,F/F,"Rosalie Hale/Bella Swan, Bella Swan/Victoria","Leah Clearwater, Sam Uley, Bella Swan, Charlie Swan, Paul Lahote, Rosalie Hale","One Shot, AU-No Vampires, Alternate Universe - Normal High School, Unhealthy Relationships, Songfic, Past Infidelity",2020-10-27,Completed,2020-10-27,5164,1/1,1,19,0,140,0.053245904880013656,5.076443861866053E-5,0.037446657141752465,0.21742374442711732,5.2271933145635986E-5,0.003234865502179137,2.6613823415900647E-5,0.034916860911015014,0.4922232198793793,0.1613790970633629
539,OKAY.txt,OKAY.txt,26522770,OKAY.,Not Rated,F/M,"Quil Ateara V/Reader, Quil Ateara V/You","Quil Ateara V, Reader",Imprinting (Twilight),2020-09-18,Completed,2020-09-18,1624,1/1,0,17,1,107,0.07665310033918271,1.6616547948789814E-4,0.2901793848642335,0.03475047001930178,1.7109990913424865E-4,0.007334077366836051,8.711410682839279E-5,0.17612757395830309,0.40701374510452804,0.007517268852164218
540,OldSoul.txt,OldSoul.txt,25095658,Old Soul,Teen And Up Audiences,F/M,Emmett Cullen/Original Female Character(s),"Emmett Cullen, Bella Swan, Edward Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Original Female Character(s), Carlisle Cullen, Esme Cullen","Alternate Universe - Soulmates, Old Soul, TW-stalking",2020-07-05,Updated,2020-10-25,63470,19/?,45,84,25,1976,4.8261216017108006E-6,4.65032944592605E-6,0.06354364143907175,0.23659845619786354,0.06776887350629607,2.309095604411959E-5,0.0030081030511913123,0.01777151705294929,0.4373754536484893,0.173901387697047
