work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits 
26394193,Too Alive To Die But Too Dead To Live,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale","Carlisle Cullen, Esme Cullen, Emmett Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Original Female Human Character(s), Original Female Character(s)","Implied/Referenced Rape/Non-con, Rape, Past Rape/Non-con, Rape Recovery, Rape Aftermath, Underage Rape/Non-con, Date Rape Drug/Roofies, Non-Consensual Drug Use, Drugged Sex, Drug-Induced Sex, Underage Drinking, Protective Carlisle Cullen, Medical Procedures, Medical, Hospitals, Forks Washington, Parent Esme Cullen, POV Third Person, Victim Blaming, Hurt/Comfort, Emotional Hurt/Comfort, Hurt, Crying, Sad Ending, Flashbacks",English,2020-09-10,Completed,2020-09-10,3386,1/1,1,28,1,459
26392393,Bella's Birthday,General Audiences,,Twilight Series - Stephenie Meyer,,"Emmett Cullen, Edward Cullen, Bella Swan, Rosalie Hale, Renesmee Cullen, Jasper Hale, Alice Cullen, Jacob Black, Esme Cullen, Carlisle Cullen","Baseball game, Post Breaking Dawn, vampire baseball, absolute chaos",English,2020-09-10,Completed,2020-09-10,1758,1/1,2,14,2,141
26248828,Orionids Shower,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Jacob Black/Renesmee Cullen, Felix/Bella Swan, Jacob Black/Original Female Character(s)","Carlie Cullen, Renesmee Cullen, Edward Cullen, Bella Swan, Jacob Black, The Volturi (Twilight), Jasper Hale, Rosalie Hale, Cullen Family, Original Female Character(s)","Self-Insert, Alternate Universe - Canon Divergence",English,2020-09-02,Updated,2020-09-10,12855,5/?,17,65,12,678
20462249,They Should Have Been Blue,Mature,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Life and Death - Stephenie Meyer","Carine Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Jacob Black/Edward Cullen","Esme Cullen, Carine Cullen, Rosalie Hale, Charles Evenson, Emmett Cullen, Alice Cullen, Jasper Hale, Jessica Stanley, Edward Cullen, Jacob Black, Bella Swan, Leah Clearwater","I should NOT be starting another fan fiction! What the hell am I doing?, okay, deep breaths..., Carine struggles with her sexuality, C&E are just perfect together though, mentions of rape and suicide, No Carlisle here, Sorry Not Sorry, Esme is narrator, And this is a cute love story but she doesn't know it yet!, All Human, REALLY human...",English,2019-08-31,Updated,2020-09-25,11692,8/?,29,25,5,425
21739924,feelings,Explicit,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Leah Clearwater/Bella Swan, Sam Uley/Emily Young, Past Leah Clearwater/Sam Uley, Past Bella Swan/Edward Cullen, Jared Cameron/Kim Connweller","Leah Clearwater, Bella Swan, Harry Clearwater, Jacob Black, Sue Clearwater, Seth Clearwater, Emily Young, Sam Uley, Paul Lahote, Jared Cameron, Embry Call, Billy Black, Charlie Swan, Quil ""Old Quil"" Ateara III, Kim Connweller","New Moon AU, Imprinting, this was just supposed to be a one shot, what am I doing with my life, Rating will probably change, #LetWomenBeHorny2020, Enthusiastic Consent",English,2019-12-10,Updated,2020-09-09,12637,7/?,94,651,151,6920
26382028,Lunchtime,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Edward Cullen/Bella Swan, Alice Cullen & Edward Cullen, Alice Cullen & Bella Swan, Emmett Cullen & Bella Swan, Alice Cullen & Edward Cullen & Emmett Cullen & Jasper Hale & Rosalie Hale & Bella Swan, Edward Cullen & Emmett Cullen","Edward Cullen, Bella Swan, Alice Cullen, Rosalie Hale, Emmett Cullen, Jasper Hale","Mild Smut, High School, Stephenie Meyer Would NEVER, Post-Breaking Dawn, Vampires, Useless Vampires, Talents, I Can't Believe I Wrote This, I Found This Whole Scenario SO Funny, Marriage, Giving Bella an Actual Personality, Personal Canon, Don't Judge Me, Smut adjacent, Non-Graphic Smut",English,2020-09-14,Completed,2020-09-14,2493,1/1,8,37,2,410
26380192,That Cold Touch,Explicit,F/F,Twilight Series - All Media Types,Alice Cullen/Bella Swan,"Alice Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Edward Cullen, Jasper Hale","Trans Bella Swan, Trans Female Character, Queer Themes, Humans feel Mate Bonds, Non-canon Vampires, Girl Penis, One Shot, Fluff, Feels",English,2020-09-09,Completed,2020-09-09,1468,1/1,5,69,9,1512
26365423,The Children of the Moon,Not Rated,Other,Twilight Series - Stephenie Meyer,,,"Werewolves, Vampires, Werewolf, vampire",English,2020-09-08,Completed,2020-09-09,5056,2/2,3,2,null,36
16621661,Edward Cullen and the Giant Between the Stacks,Mature,M/M,Twilight Series - Stephenie Meyer,Edward Cullen/Emmett McCarthy,"Edward Cullen, Emmett McCarthy","Romance, Humor",English,2018-11-14,Updated,2020-09-09,16793,19/?,4,73,15,1198
25977043,"Be Still, My Beating Heart",Mature,"F/M, Gen","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Jasper Hale/Original Female Character(s), Jasper Hale/You, Alice Cullen/Jasper Hale/Reader, Jasper Hale & Original Female Character(s), Jasper Hale & Bella Swan, Alice Cullen & Jasper Hale","Jasper Hale, Bella Swan, Edward Cullen, Renesmee Cullen, Alice Cullen, Carlisle Cullen, Esme Cullen, Jacob Black","Imprinting (Twilight), Possessive Jasper Hale, Jasper Hale & Bella Swan Friendship, Vampires, Half-Vampires, Imprinting, Soulmates, Soul Bond, Romantic Soulmates, Romance, Angst and Fluff and Smut, Eventual Smut, Eventual Romance, Happy Ending",English,2020-08-18,Updated,2020-09-09,7549,6/?,17,105,18,1791
25446796,Queen's Consorts,Teen And Up Audiences,F/F,Twilight Series - Stephenie Meyer,"Sulpicia/Reader, Athenodora/Reader, Didyme/Reader, Sulpicia/Athenodora/Didyme/Reader","Elizabeth Holmwood (OC), Sulpicia (Twilight), Athenodora (Twilight), Didyme (Twilight), Aro (Twilight), Caius (Twilight), Marcus (Twilight), Jane (Twilight), Reader","Polyamory, Reader is Elizabeth Holmwood, Reader is the only Queen of Volturi, but she retired, Her ""Sons"" wants her to stay home, Actually I'm just doing this for fun, No heavy-plot but not plotless, Reader's love live is the plot, BAMF Reader, because you are ancient as fuck, Aro is mated with Caius and Marcus",English,2020-07-22,Updated,2020-09-09,2871,2/?,2,21,4,302
26367073,Strawberries,Mature,"F/M, Gen, Other","Twilight (Movies), Twilight Series - Stephenie Meyer",Paul Lahote/Original Female Character(s),"Sam Uley, Jacob Black, Jared Cameron, Emily Young (Twilight), Leah Clearwater, Seth Clearwater, Paul Lahote, Sue Clearwater, Charlie Swan, Embry Call, Quil ""Old Quil"" Ateara III, Quil Ateara V, Kim Connweller, Brady Fuller, Collin Littlesea, Renesmee Cullen, Edward Cullen, Bella Swan, Billy Black","Imprinting (Twilight), Wolf Pack, Romance, Drama, Family Drama, Bonding, Sex, Love, Friendship",English,2020-09-09,Updated,2020-09-09,2099,1/?,null,12,2,142
26366254,Ruins of the Discalced,Mature,M/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies), Life and Death - Stephenie Meyer",Edward Cullen/Beau Swan,"Edward Cullen, Beau Swan, Bella Swan, Charlie Swan, Alice Cullen, Esme Cullen, Emmett Cullen, Jessica Stanley, Mike Newton, Ben Cheney, Renee Dwyer, Carlisle Cullen, Jacob Black, Sam Uley, Original Male Character(s)","Alternate Universe, Alternate Universe - Canon Divergence, Original Character(s), Bella Swan Bashing, Twilight Rewrite, life and death rewrite, Slash, Male Slash, Male Homosexuality, Genderbending, Romance, Eventual Romance, Drama & Romance, evil twin, Obsession, Delusions, Oral Sex, Rough Oral Sex, Kissing, Mutual Masturbation, Flirting, High School, Bella is stupid, Gay Edward Cullen, Everyone Is Gay, Literary References & Allusions, References to Jane Austen, Edward/Beau Slash, POV Male Character, Pride, Gay Pride, References to Ancient Greek Religion & Lore, Twilight References, Satire, Bottom Edward Cullen, Top Beau Swan, Sub Edward Cullen, Bella Swan Has a Twin, Oblivious Bella Swan, Gay Beau Swan, Teenagers, Teen Romance, Teen Crush, Teen Angst, Unrequited Love, Lust, Love, Sex, Developing Relationship, Secret Relationship, Vampires, Consensual Underage Sex, Age Difference, First Kiss, First Dates, One Shot, Long Shot, Complete",English,2020-09-09,Completed,2020-09-09,9890,1/1,null,48,7,745
26362135,Inner Reflections,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Jasper Hale/Bella Swan, Demetri (Twilight)/Original Female Character(s), Edward cullen / Bella Swan ( mentioned ), Bella Swan / Original Female Character ( friendship)","Bella Swan, Jasper Hale, Original Female Character(s), Demetri (Twilight), Edward Cullen, Cullen Family, The Volturi (Twilight)","Friendship, bella reflecting back on her life over the last fifty years, basically me just musing over an AU",English,2020-09-09,Completed,2020-09-09,7069,1/1,4,34,4,462
26356219,Tenerife Sea,Teen And Up Audiences,F/F,Twilight,"Rosalie Hale/Original Female Character(s), Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen","Rosalie Hale, Bella Swan, Edward Cullen, Emmett Cullen, Jasper Hale, Esme Cullen, Charlie Swan, Carlisle Cullen","LGBTQ, twilight - Freeform, Useless Lesbians, romantic, Gay",English,2020-09-08,Updated,2020-09-09,1434,2/?,7,20,5,247
23840629,Child of the Moon,Explicit,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Aro (Twilight)/Original Female Character(s),"Aro (Twilight), Caius (Twilight), Marcus (Twilight), Carlisle Cullen, Edward Cullen, Bella Swan, Original Female Character(s)",,English,2020-04-25,Updated,2020-09-08,43849,28/?,43,150,20,3162
21724969,It had to be Jessica,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Jessica Stanley, Jacob Black/Bella Swan","Edward Cullen, Bella Swan, Jessica Stanley, Angela Weber, Eric Yorkie, Rosalie Hale, Jasper Whitlock, Emmett Cullen, Esme Cullen, Alice Cullen, Carlisle Cullen, OC - Character, Original Characters","Self-Insert, Reincarnation, Reincarnated as Jessica Stanley, OOC characters",English,2019-12-08,Updated,2020-09-08,32150,13/21,30,358,110,6671
25847986,A Comprehensive Guide to Vampire Etiquette,General Audiences,,Twilight Series - Stephenie Meyer,,,,English,2020-09-08,Updated,2020-09-08,612,1/?,null,14,1,684
26362408,let it begin (heaven cannot wait),General Audiences,F/F,Twilight Series - All Media Types,Rosalie Hale/Bella Swan,"Rosalie Hale, Bella Swan, Renesmee Cullen, Edward Cullen, Jasper Hale","One-Shot, Angst, but also kind of fluff ? ngl my bar for what counts as fluff is low but imho, mostly happy ending, renesmee has two moms, And they're gay, Alternate Universe - Canon Divergence",English,2020-09-08,Completed,2020-09-08,3774,1/1,11,244,25,1555
26362054,Protective,Teen And Up Audiences,Gen,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Edward Cullen/Bella Swan, Carlisle Cullen/Edward Cullen","Edward Cullen, Carlisle Cullen, Bella Swan, Jacob Black","Realization, Family, Family Issues, Father-Son Relationship, Drama, Angst, Human/Vampire Relationship, Love Triangles, Book: Eclipse, Twilight Gap, Gap Filler, Twilight Renaissance, One Shot, Canon Compliant, Cullen Family - Freeform",English,2020-09-08,Completed,2020-09-08,3115,1/1,2,27,2,407
17097110,The Problematic Nature of Soulmates,Mature,F/M,Twilight Series - Stephenie Meyer,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan","Romance, Drama",English,2018-12-21,Updated,2020-09-09,59260,21/?,38,66,18,1549
22467481,Something in the Air,Teen And Up Audiences,"F/M, Gen, Other","Twilight (Movies), Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Jacob Black/Original Female Character(s),"Original Female Character(s), Original Male Character(s), Jacob Black, Sam Uley, Emily Young (Twilight), Allison Uley, Bella Swan, Charlie Swan, Edward Cullen, Alice Cullen, Carlisle Cullen, Seth Clearwater, Leah Clearwater, Aro (Twilight), Marcus (Twilight), Demetri (Twilight), The Volturi (Twilight)","Minor Character Death, Hospitalized Character, Foster Care, Hybrids, Wolf Pack, Imprinting (Twilight), POV Third Person",English,2020-01-29,Updated,2020-09-08,15118,7/?,6,54,12,863
6795394,Quadrantids Shower,Teen And Up Audiences,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer","Edward Cullen/Bella Swan, Jacob Black/Renesmee Cullen, Carlisle Cullen/Esme Cullen, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Original Female Character(s), Renesmee Cullen, Cullen Family, Jacob Black, Seth Clearwater, Leah Clearwater, The Volturi (Twilight)","Alternate Universe - Canon Divergence, Self-Insert",English,2016-05-09,Updated,2020-09-08,29692,14/?,83,442,119,5926
26356786,Twilight: Rewritten,Mature,"F/F, F/M, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Alice Cullen/Bella Swan/Rosalie Hale, Emmett Swan/Jasper Hale","Emmett Swan, Bella Swan, Jasper Hale, Rosalie Hale, Alice Cullen, Carlisle Cullen, Esme Cullen, Charlie Swan","Edward doesn't exist, Jacob is recognized as an incel much sooner, all that gay shit bruh, literally just Twilight written by someone who understands what a relationship should be like, Bella's friends are mostly the same, bella has a personality, Emmett and Bella are actually twins",English,2020-09-08,Updated,2020-09-08,2043,1/?,1,12,2,148
26354470,"Bella, Alice, and Renesmee Visit The Aquarium",General Audiences,Gen,Twilight Series - Stephenie Meyer,Cullen Family & Bella Swan,"Alice Cullen, Renesmee Cullen, Bella Swan","Aquariums, Seals (Animals), Family Bonding, Twilight Renaissance, Twilight References, Family, Feel-good, Vampires, Cullen Family - Freeform, Vampire Bella Swan, Non-Human Bella Swan, family outing, Cullen Girls Day Out, Cullen Ladies, Bella and Alice Cullen, Bella and Renesmee",English,2020-09-08,Completed,2020-09-08,1859,1/1,2,1,null,57
26229355,Moonlight (MxM Midnight Sun),Teen And Up Audiences,M/M,Twilight Series - Stephenie Meyer,"Edward Cullen/Beau Swan, Emmett Cullen/Rosalie Hale, Archie Cullen/Jessamine Hale, Carlisle Cullen/Esme Cullen","Edward Cullen, Beau Swan, Rosalie Hale, Emmett Cullen, Archie Cullen, Jessamine Hale, Carlisle Cullen, Esme Cullen, Charlie Swan, McKayla Newton, Jeremy Stanley, Erica Yorkie, Logan Mallory, Allen Weber, Renee Dwyer, Phil Dwyer, Tyler Crowley, Jacob Black",,English,2020-09-01,Updated,2020-09-07,26923,3/30,null,21,1,235
26310436,Fair Verona,Mature,F/M,"Twilight Series - All Media Types, Twilight (Movies)","Demetri (Twilight)/Original Female Character(s), Edward Cullen/Bella Swan","Original Female Character(s), Original Swan Character(s) (Twilight), Bella Swan, Edward Cullen, Alice Cullen, Rosalie Hale, Emmett Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Demetri (Twilight), Felix (Twilight), Jacob Black, Charlie Swan","Self-Indulgent, let me have my fun okay?, bella and her flighty af sister, Slow Build, is it slow burn if they don't even meet until at least ten chapters in?, asking for a friend, Bella Swan Has a Twin",English,2020-09-05,Updated,2020-09-07,4950,2/?,2,31,16,259
16213667,"It's a Long, Dead Life!",Explicit,Gen,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",,"Aro (Twilight), Caius (Twilight), Marcus (Twilight), Felix (Twilight), Demetri (Twilight), Jane (Twilight), Alec (Twilight), Sulpicia (Twilight), Athenodora (Twilight), Eleazar (Twilight), Carmen (Twilight), Carlisle Cullen, Irina (Twilight), Kate (Twilight), Tanya (Twilight)","Family, Historical, Discipline, Corporal Punishment, Volturi",English,2018-10-06,Updated,2020-09-07,96515,21/?,6,18,5,932
26344312,love is a guess that deepens,General Audiences,F/F,Twilight Series - All Media Types,Rosalie Hale/Bella Swan,"Rosalie Hale, Bella Swan, nobody else matters","Slow Burn, Fluff, Oneshot, barely even any angst? i don't know who i am anymore, bella loves rosalie hale and mythology and making bad jokes in that order, rosalie loves bella swan and the ocean and cars, that's pretty much it, Mutual Pining, hardly any death threats, Alternate Universe - Canon Divergence",English,2020-09-07,Completed,2020-09-07,12140,1/1,34,363,80,1997
26343466,A Natural Disaster; a Twilight fanfic,Not Rated,F/M,Twilight Series - Stephenie Meyer,"Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Seth Clearwater/Jasper Hale, Quil Ateara V/Claire Young, Carlisle Cullen/Original Female Character(s)","Edward Cullen, Bella Swan, Carlisle Cullen, Emmett Cullen, Rosalie Hale, Alice Cullen, Jasper Hale, Seth Clearwater, Jacob Black's Pack (Twilight), Jacob Black","twilight - Freeform, Developing Relationship",English,2020-09-07,Updated,2020-09-07,2241,1/?,null,17,2,232
22019893,Treason,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Marcus (Twilight)/Original Female Character(s),"Marcus (Twilight), Aro (Twilight), Caius (Twilight), The Volturi (Twilight), Eleazar (Twilight)","Eventual Romance, Slow Burn, Volturi, Fluff and Angst, Angst, Alternate Universe, Soulmates",English,2019-12-29,Updated,2020-09-07,19783,11/?,28,53,7,1047
